GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022200076,456,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,4,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,214,1,1,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,459,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,4,17,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,15,126,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,476,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,2,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,46,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,485,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,2,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,76,155,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,499,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,507,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,1,9,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,14,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,635,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,9,1,1,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,656,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,4,3,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,45,95,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,661,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,3,40,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,211,1,1,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,708,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,1,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,169,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200076,712,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,1,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-82,242,1,0,20221028,MIN,LAL,2022-23
Shot Chart Detail,0022200092,26,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,9,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-115,59,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,53,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,36,261,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,107,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,47,Missed Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,41,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,243,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,7,30,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,40,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,290,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,3,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,306,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,75,145,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,325,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,3,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,5,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,388,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,12,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,505,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,4,28,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,6,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,526,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,2,49,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,75,262,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,539,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,1,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,17,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,547,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-136,239,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,561,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,11,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,23,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,570,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,10,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,599,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,8,19,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,27,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,644,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,46,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,50,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,660,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,4,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,39,1,1,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200092,687,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,2,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-17,272,1,0,20221030,SAS,MIN,2022-23
Shot Chart Detail,0022200106,37,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,9,22,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,43,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,8,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,245,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,55,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,7,39,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-34,136,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,69,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,36,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,8,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,122,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,59,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,6,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,126,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,162,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,261,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,16,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,284,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,290,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,29,34,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,320,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,3,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,36,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,323,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,3,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,17,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,334,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,2,22,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-124,105,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,348,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,0,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,131,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,380,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,170,215,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,400,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,8,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,71,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,482,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,2,8,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,28,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,566,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,9,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,235,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,571,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,8,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,108,248,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,629,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-203,284,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,655,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,3,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,129,90,1,0,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200106,694,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,0,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-48,279,1,1,20221101,PHX,MIN,2022-23
Shot Chart Detail,0022200129,21,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,10,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,-6,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,56,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,56,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,82,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,4,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,166,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,10,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-10,262,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,212,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,200,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,245,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-3,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,247,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,4,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,286,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,2,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-100,226,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,295,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,1,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,188,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,298,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,0,49,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-44,210,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,342,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,114,251,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,381,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,7,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,388,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,165,203,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,527,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,11,7,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,73,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,572,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,9,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-142,80,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,588,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,7,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,24,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,622,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,5,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,203,125,1,1,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,643,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,3,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-103,226,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200129,653,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,2,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,55,1,0,20221104,MIN,MIL,2022-23
Shot Chart Detail,0022200137,36,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,8,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,97,173,1,0,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,65,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,6,29,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,21,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,72,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,142,214,1,0,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,107,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,3,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,35,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,115,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,3,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,257,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,259,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,25,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,263,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,5,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,247,1,0,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,287,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,3,54,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,42,1,0,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,327,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,1,39,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,345,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-83,271,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,374,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-197,180,1,0,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,422,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,7,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200137,437,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,6,32,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,21,1,0,20221105,MIN,HOU,2022-23
Shot Chart Detail,0022200153,32,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,10,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,108,266,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,113,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,4,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,202,164,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,225,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,8,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,1,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,246,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,134,247,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,343,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,1,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,222,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,378,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,11,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,394,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,9,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,169,1,1,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,412,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,8,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,66,60,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,414,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,8,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,421,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,170,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,552,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,10,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,1,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,580,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,8,58,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,-11,1,0,20221107,MIN,NYK,2022-23
Shot Chart Detail,0022200153,592,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,4,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,254,1,0,20221107,MIN,NYK,2022-23
