PLAYER_NAME,SEASON,GAME_DATE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,ACTION_TYPE,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SECONDS_LEFT_IN_PERIOD,IS_CLUTCH,IS_THREE
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,224,127,Running Pull-Up Jump Shot,2,1,2,62,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,0,2PT Field Goal,Mid-Range,Right Side(R),15,143,64,Turnaround Fadeaway shot,2,0,33,33,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,2PT Field Goal,Restricted Area,Center(C),2,-22,9,Driving Reverse Layup Shot,2,0,2,2,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,2PT Field Goal,Restricted Area,Center(C),2,-7,21,Driving Layup Shot,3,9,35,575,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-12,48,Floating Jump shot,3,9,12,552,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-47,98,Pullup Jump shot,3,8,45,525,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,39,26,Cutting Dunk Shot,3,7,21,441,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,211,125,Step Back Jump shot,3,6,45,405,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,0,2PT Field Goal,Mid-Range,Right Side Center(RC),19,150,130,Pullup Jump shot,3,3,38,218,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,0,3PT Field Goal,Right Corner 3,Right Side(R),24,229,75,Jump Shot,3,3,33,213,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,112,262,Jump Shot,4,8,17,497,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,40,31,Driving Layup Shot,4,7,43,463,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,2PT Field Goal,Restricted Area,Center(C),0,-6,5,Reverse Layup Shot,4,7,20,440,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,168,190,Pullup Jump shot,4,6,32,392,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231216,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,207,137,Pullup Jump shot,4,6,7,367,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Restricted Area,Center(C),2,-25,0,Driving Layup Shot,1,9,33,573,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Left Corner 3,Left Side(L),23,-233,1,Jump Shot,1,5,44,344,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-43,31,Driving Layup Shot,1,2,40,160,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-34,101,Driving Floating Jump Shot,2,7,29,449,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-200,172,Jump Shot,2,6,28,388,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,2PT Field Goal,Mid-Range,Left Side(L),18,-163,95,Fadeaway Bank shot,2,5,52,352,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,In The Paint (Non-RA),Center(C),11,-6,117,Driving Floating Jump Shot,2,4,20,260,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,43,36,Turnaround Bank shot,2,2,50,170,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,216,130,Step Back Jump shot,2,1,7,67,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-179,174,Jump Shot,3,11,46,706,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,200,159,Jump Shot,3,11,6,666,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,2PT Field Goal,Mid-Range,Left Side(L),11,-89,73,Fadeaway Jump Shot,3,10,4,604,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,2PT Field Goal,Mid-Range,Right Side Center(RC),18,114,143,Fadeaway Jump Shot,3,8,48,528,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-230,113,Pullup Jump shot,3,6,9,369,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Restricted Area,Center(C),2,-22,1,Driving Reverse Layup Shot,3,5,30,330,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,2PT Field Goal,Mid-Range,Right Side(R),16,167,-16,Fadeaway Jump Shot,3,3,35,215,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,114,255,Jump Shot,3,1,19,79,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Mid-Range,Center(C),16,-1,166,Turnaround Fadeaway shot,3,0,1,1,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-179,179,Pullup Jump shot,4,7,16,436,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Restricted Area,Center(C),2,22,10,Running Layup Shot,4,4,51,291,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Restricted Area,Center(C),0,0,-6,Cutting Dunk Shot,4,3,29,209,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Restricted Area,Center(C),0,4,5,Running Dunk Shot,4,3,2,182,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,In The Paint (Non-RA),Center(C),13,-36,131,Pullup Jump shot,4,2,28,148,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,148,227,Pullup Jump shot,4,1,8,68,1,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231218,1,2PT Field Goal,Mid-Range,Right Side(R),13,102,94,Turnaround Fadeaway Bank Jump Shot,4,0,26,26,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,In The Paint (Non-RA),Center(C),13,61,122,Turnaround Fadeaway shot,1,10,44,644,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,Mid-Range,Right Side(R),11,88,67,Turnaround Fadeaway Bank Jump Shot,1,9,25,565,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,Restricted Area,Center(C),3,34,6,Running Layup Shot,1,8,52,532,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,218,157,Jump Shot,1,0,37,37,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,Restricted Area,Center(C),3,27,25,Driving Floating Jump Shot,2,6,22,382,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,Restricted Area,Center(C),0,-1,7,Cutting Dunk Shot,2,5,21,321,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,Restricted Area,Center(C),1,5,11,Putback Layup Shot,2,0,47,47,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,Restricted Area,Center(C),1,-10,1,Driving Layup Shot,3,10,38,638,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,Mid-Range,Left Side(L),14,-93,108,Pullup Jump shot,3,10,11,611,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,3PT Field Goal,Above the Break 3,Center(C),26,18,264,Pullup Jump shot,3,9,17,557,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,Mid-Range,Right Side(R),9,92,29,Turnaround Fadeaway Bank Jump Shot,3,8,34,514,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,Restricted Area,Center(C),2,21,3,Running Layup Shot,3,6,53,413,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,126,243,Pullup Jump shot,3,5,38,338,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,In The Paint (Non-RA),Left Side(L),10,-62,89,Turnaround Fadeaway shot,3,4,30,270,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-156,221,Running Jump Shot,3,3,49,229,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,Mid-Range,Center(C),19,-43,188,Pullup Jump shot,3,2,55,175,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-98,243,Pullup Jump shot,4,6,42,402,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,1,2PT Field Goal,Restricted Area,Center(C),2,-15,-17,Driving Layup Shot,4,4,41,281,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,3PT Field Goal,Above the Break 3,Center(C),24,26,246,Running Pull-Up Jump Shot,4,4,17,257,1,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231220,0,2PT Field Goal,Restricted Area,Center(C),1,15,-1,Driving Layup Shot,4,3,38,218,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,Restricted Area,Center(C),1,-7,10,Driving Finger Roll Layup Shot,1,10,36,636,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,140,215,Pullup Jump shot,1,5,39,339,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,Restricted Area,Center(C),3,-23,21,Driving Layup Shot,1,5,13,313,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-50,49,Cutting Layup Shot,1,1,52,112,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,Restricted Area,Center(C),0,-4,5,Alley Oop Dunk Shot,1,0,54,54,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,223,95,Step Back Jump shot,1,0,16,16,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,2PT Field Goal,Mid-Range,Left Side(L),13,-133,27,Turnaround Fadeaway shot,3,10,29,629,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-191,158,Pullup Jump shot,3,8,27,507,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-20,39,Driving Floating Bank Jump Shot,3,7,50,470,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,Restricted Area,Center(C),2,17,12,Driving Finger Roll Layup Shot,3,6,27,387,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,2PT Field Goal,Restricted Area,Center(C),1,-7,11,Running Layup Shot,3,6,5,365,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,3PT Field Goal,Mid-Range,Left Side(L),22,-219,25,Jump Shot,3,5,0,300,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,Mid-Range,Right Side Center(RC),17,67,164,Pullup Jump shot,3,1,18,78,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-156,207,Jump Shot,3,0,43,43,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,2PT Field Goal,Restricted Area,Center(C),2,-21,10,Driving Finger Roll Layup Shot,4,6,36,396,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,1,2PT Field Goal,Restricted Area,Center(C),2,-2,20,Driving Reverse Layup Shot,4,5,7,307,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,2PT Field Goal,Mid-Range,Left Side(L),16,-153,50,Step Back Jump shot,4,2,23,143,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-86,247,Step Back Jump shot,4,1,47,107,1,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231221,0,2PT Field Goal,Mid-Range,Left Side(L),11,-103,59,Step Back Jump shot,4,1,22,82,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,2PT Field Goal,Restricted Area,Center(C),1,5,15,Driving Layup Shot,1,10,51,651,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,3PT Field Goal,Left Corner 3,Left Side(L),24,-230,84,Running Jump Shot,1,10,0,600,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,2PT Field Goal,In The Paint (Non-RA),Center(C),7,60,43,Driving Floating Bank Jump Shot,1,6,11,371,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),3,-18,26,Driving Layup Shot,1,3,35,215,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-146,214,Running Pull-Up Jump Shot,1,3,20,200,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),2,0,29,Driving Layup Shot,1,1,58,118,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,49,63,Driving Floating Bank Jump Shot,1,1,25,85,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,89,242,Jump Shot,1,0,30,30,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Center(C),26,-44,257,Pullup Jump shot,1,0,1,1,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),1,-4,11,Running Layup Shot,2,4,24,264,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,3PT Field Goal,Above the Break 3,Center(C),26,21,263,Running Pull-Up Jump Shot,2,3,44,224,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,In The Paint (Non-RA),Center(C),8,-26,79,Fadeaway Jump Shot,2,2,44,164,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Center(C),26,61,263,Running Pull-Up Jump Shot,2,2,32,152,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Center(C),25,15,256,Pullup Jump shot,2,2,1,121,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),1,5,17,Running Layup Shot,2,0,24,24,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Center(C),38,37,384,Pullup Jump shot,2,0,0,0,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-20,35,Driving Layup Shot,3,10,44,644,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),0,7,6,Running Dunk Shot,3,9,58,598,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),0,0,8,Running Layup Shot,3,9,4,544,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Center(C),24,-23,248,Running Jump Shot,3,7,3,423,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,121,226,Pullup Jump shot,3,4,49,289,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-99,219,Pullup Jump shot,3,1,41,101,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,2PT Field Goal,Mid-Range,Left Side(L),11,-116,-4,Fadeaway Jump Shot,3,0,6,6,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,2PT Field Goal,Mid-Range,Right Side(R),13,81,103,Pullup Jump shot,4,6,43,403,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),23,-196,138,Step Back Jump shot,4,2,15,135,1,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),2,26,11,Running Dunk Shot,4,1,26,86,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231223,1,2PT Field Goal,Restricted Area,Center(C),3,-1,35,Running Jump Shot,4,1,9,69,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,3PT Field Goal,Right Corner 3,Right Side(R),22,223,37,Jump Shot,1,8,42,522,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,112,235,Pullup Jump shot,1,8,8,488,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,2PT Field Goal,Restricted Area,Center(C),1,-13,8,Driving Reverse Layup Shot,1,6,37,397,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,2PT Field Goal,Mid-Range,Right Side(R),9,98,-1,Turnaround Fadeaway Bank Jump Shot,1,6,18,378,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-228,147,Jump Shot,1,1,46,106,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),29,169,237,Pullup Jump shot,1,0,0,0,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,2PT Field Goal,In The Paint (Non-RA),Center(C),6,11,68,Pullup Jump shot,2,0,5,5,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,2PT Field Goal,Mid-Range,Left Side(L),15,-142,52,Pullup Jump shot,3,11,12,672,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,2PT Field Goal,Restricted Area,Center(C),3,31,1,Driving Layup Shot,3,7,45,465,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,2PT Field Goal,In The Paint (Non-RA),Center(C),13,-6,137,Pullup Jump shot,3,6,8,368,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,2PT Field Goal,Restricted Area,Center(C),1,18,-6,Driving Layup Shot,3,5,57,357,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,2PT Field Goal,Restricted Area,Center(C),1,-17,-5,Running Layup Shot,3,4,6,246,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,2PT Field Goal,Restricted Area,Center(C),1,-16,4,Driving Layup Shot,4,7,26,446,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-124,226,Jump Shot,4,6,9,369,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,0,2PT Field Goal,Restricted Area,Center(C),0,-1,4,Putback Layup Shot,4,5,10,310,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231226,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,71,17,Driving Floating Bank Jump Shot,4,4,44,284,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,2PT Field Goal,Mid-Range,Left Side Center(LC),16,-107,132,Pullup Jump shot,1,11,35,695,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,2PT Field Goal,Restricted Area,Center(C),0,7,2,Driving Layup Shot,1,11,2,662,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-21,55,Floating Jump shot,1,9,43,583,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,3PT Field Goal,Above the Break 3,Center(C),24,67,239,Running Pull-Up Jump Shot,1,7,54,474,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,2PT Field Goal,Mid-Range,Left Side(L),10,-109,14,Turnaround Bank shot,1,7,31,451,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,3PT Field Goal,Above the Break 3,Right Side Center(RC),24,188,164,Step Back Jump shot,1,6,13,373,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,2PT Field Goal,Mid-Range,Center(C),14,-10,148,Turnaround Fadeaway shot,1,4,33,273,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,2PT Field Goal,Restricted Area,Center(C),1,-12,15,Running Layup Shot,2,4,38,278,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,3PT Field Goal,Above the Break 3,Center(C),24,-2,245,Step Back Jump shot,2,1,9,69,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,2PT Field Goal,In The Paint (Non-RA),Center(C),11,-22,113,Driving Floating Jump Shot,3,11,25,685,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,2PT Field Goal,Restricted Area,Center(C),1,-5,10,Driving Layup Shot,3,10,56,656,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,2PT Field Goal,Mid-Range,Left Side(L),15,-152,1,Jump Shot,3,9,5,545,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,2PT Field Goal,Mid-Range,Right Side(R),20,179,90,Pullup Jump shot,3,5,47,347,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,3PT Field Goal,Above the Break 3,Center(C),24,-11,248,Running Pull-Up Jump Shot,3,4,9,249,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-85,237,Pullup Jump shot,3,0,50,50,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,3PT Field Goal,Above the Break 3,Center(C),28,6,281,Running Pull-Up Jump Shot,3,0,0,0,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-189,191,Jump Shot,4,7,14,434,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,1,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-141,208,Step Back Jump shot,4,5,39,339,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-189,175,Running Jump Shot,4,5,15,315,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,2PT Field Goal,Mid-Range,Right Side Center(RC),22,156,162,Pullup Jump shot,4,4,28,268,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-150,212,Jump Shot,4,2,59,179,1,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,2PT Field Goal,Mid-Range,Right Side(R),14,145,31,Pullup Jump shot,4,0,53,53,1,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231228,0,3PT Field Goal,Above the Break 3,Center(C),26,-13,264,Step Back Jump shot,4,0,14,14,1,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231230,0,2PT Field Goal,In The Paint (Non-RA),Left Side(L),9,-78,48,Driving Floating Jump Shot,1,8,39,519,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231230,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,0,58,Driving Floating Jump Shot,1,6,40,400,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231230,0,2PT Field Goal,Restricted Area,Center(C),2,11,21,Driving Finger Roll Layup Shot,1,6,10,370,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231230,0,3PT Field Goal,Above the Break 3,Center(C),24,76,237,Running Pull-Up Jump Shot,1,1,50,110,0,1
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231230,1,2PT Field Goal,Mid-Range,Left Side(L),19,-173,85,Pullup Jump shot,1,0,11,11,0,0
Anthony Edwards,2023-24,1970-01-01 00:00:00.020231230,1,2PT Field Goal,Restricted Area,Center(C),0,4,9,Driving Layup Shot,2,6,5,365,0,0
